scorer,Anna Hanlon,Anna Hanlon,Anna Hanlon,Anna Hanlon,Anna Hanlon,Anna Hanlon
labeled-data\Sample_Videoshort2\img336.png,,,161.3690692220744,1339.1369912871205,204.646807017066,1337.428659532055
labeled-data\Sample_Videoshort2\img365.png,233.74740785063125,1345.9680509467144,183.9638214111328,1333.49169921875,231.0093657100602,1308.6626776372334
labeled-data\Sample_Videoshort2\img365.png,233.74740785063125,1345.9680509467144,183.9638214111328,1333.49169921875,231.0093657100602,1308.6626776372334
labeled-data\Sample_Videoshort2\img390.png,202.08151450070199,1358.0622195007593,191.76681518554688,1316.6806640625,216.91174893350222,1278.516528147984
labeled-data\Sample_Videoshort2\img390.png,202.08151450070199,1358.0622195007593,191.76681518554688,1316.6806640625,216.91174893350222,1278.516528147984
labeled-data\Sample_Videoshort2\img403.png,,,194.70614624023438,1325.4990234375,203.43955476324817,1285.502611665175
labeled-data\Sample_Videoshort2\img403.png,,,194.70614624023438,1325.4990234375,203.43955476324817,1285.502611665175
labeled-data\Sample_Videoshort2\img411.png,146.36416637147897,1383.2591788593272,192.1061553955078,1328.02294921875,206.86386108398438,1280.6390380859375
labeled-data\Sample_Videoshort2\img411.png,146.36416637147897,1383.2591788593272,192.1061553955078,1328.02294921875,206.86386108398438,1280.6390380859375
labeled-data\Sample_Videoshort2\img419.png,115.54323850571444,1362.145685335177,185.98243713378906,1321.8465576171875,213.27964095424437,1282.0063192263701
labeled-data\Sample_Videoshort2\img419.png,115.54323850571444,1362.145685335177,185.98243713378906,1321.8465576171875,213.27964095424437,1282.0063192263701
labeled-data\Sample_Videoshort2\img424.png,91.10405731201172,1361.53466796875,171.40699768066406,1326.61279296875,214.7810516357422,1308.102294921875
labeled-data\Sample_Videoshort2\img424.png,91.10405731201172,1361.53466796875,171.40699768066406,1326.61279296875,214.7810516357422,1308.102294921875
labeled-data\Sample_Videoshort2\img457.png,126.90155792236328,1252.3297119140625,144.58460998535156,1312.973388671875,182.45169067382812,1374.1590576171875
labeled-data\Sample_Videoshort2\img457.png,126.90155792236328,1252.3297119140625,144.58460998535156,1312.973388671875,182.45169067382812,1374.1590576171875
labeled-data\Sample_Videoshort2\img459.png,129.92042541503906,1239.5152587890625,141.3725128173828,1303.621337890625,175.50642308436068,1373.5955545567695
labeled-data\Sample_Videoshort2\img459.png,129.92042541503906,1239.5152587890625,141.3725128173828,1303.621337890625,175.50642308436068,1373.5955545567695
labeled-data\Sample_Videoshort2\img463.png,123.0373306274414,1214.29248046875,132.13938903808594,1250.885009765625,152.4696868101962,1361.2401886061498
labeled-data\Sample_Videoshort2\img463.png,123.0373306274414,1214.29248046875,132.13938903808594,1250.885009765625,152.4696868101962,1361.2401886061498
labeled-data\Sample_Videoshort2\img466.png,121.26799686792589,1201.612060546875,134.20240783691406,1252.13232421875,156.20280427807097,1359.1219915907047
labeled-data\Sample_Videoshort2\img466.png,121.26799686792589,1201.612060546875,134.20240783691406,1252.13232421875,156.20280427807097,1359.1219915907047
labeled-data\Sample_Videoshort2\img470.png,113.04173278808594,1180.526611328125,129.75621032714844,1218.5283203125,136.7468719482422,1337.7294921875
labeled-data\Sample_Videoshort2\img470.png,113.04173278808594,1180.526611328125,129.75621032714844,1218.5283203125,136.7468719482422,1337.7294921875
labeled-data\Sample_Videoshort2\img471.png,112.38817596435547,1176.2952880859375,128.9615478515625,1218.539306640625,141.8150725667033,1339.4481209194996
labeled-data\Sample_Videoshort2\img471.png,112.38817596435547,1176.2952880859375,128.9615478515625,1218.539306640625,141.8150725667033,1339.4481209194996
labeled-data\Sample_Videoshort3\img006.png,769.7645263671875,1029.83203125,808.6766357421875,1053.4796142578125,858.4485209127231,1128.1211650244468
labeled-data\Sample_Videoshort3\img006.png,769.7645263671875,1029.83203125,808.6766357421875,1053.4796142578125,858.4485209127231,1128.1211650244468
labeled-data\Sample_Videoshort3\img013.png,744.927734375,1046.435791015625,791.313720703125,1052.3297119140625,853.6649780273438,1126.8082275390625
labeled-data\Sample_Videoshort3\img013.png,744.927734375,1046.435791015625,791.313720703125,1052.3297119140625,853.6649780273438,1126.8082275390625
labeled-data\Sample_Videoshort3\img023.png,637.1627197265625,998.8342895507812,694.5946044921875,1008.2958984375,779.1292209159616,1049.0562816285073
labeled-data\Sample_Videoshort3\img023.png,637.1627197265625,998.8342895507812,694.5946044921875,1008.2958984375,779.1292209159616,1049.0562816285073
labeled-data\Sample_Videoshort3\img028.png,584.9317016601562,962.7008666992188,634.031982421875,983.2125244140625,725.3584863201902,1030.5947787760692
labeled-data\Sample_Videoshort3\img028.png,584.9317016601562,962.7008666992188,634.031982421875,983.2125244140625,725.3584863201902,1030.5947787760692
labeled-data\Sample_Videoshort3\img034.png,530.8745727539062,948.9583740234375,571.3226928710938,953.9949951171875,660.4613037109375,1013.0896606445312
labeled-data\Sample_Videoshort3\img034.png,530.8745727539062,948.9583740234375,571.3226928710938,953.9949951171875,660.4613037109375,1013.0896606445312
labeled-data\Sample_Videoshort3\img038.png,487.2921447753906,935.504638671875,537.7223510742188,947.86572265625,636.6517333984375,976.909912109375
labeled-data\Sample_Videoshort3\img038.png,487.2921447753906,935.504638671875,537.7223510742188,947.86572265625,636.6517333984375,976.909912109375
labeled-data\Sample_Videoshort3\img054.png,360.42681884765625,881.7935180664062,442.1391906738281,912.9158935546875,500.40716552734375,962.2642822265625
labeled-data\Sample_Videoshort3\img054.png,360.42681884765625,881.7935180664062,442.1391906738281,912.9158935546875,500.40716552734375,962.2642822265625
labeled-data\Sample_Videoshort3\img062.png,317.89944480730867,897.4750924415046,375.5033264160156,891.9908447265625,471.68557862084236,927.0833539540881
labeled-data\Sample_Videoshort3\img062.png,317.89944480730867,897.4750924415046,375.5033264160156,891.9908447265625,471.68557862084236,927.0833539540881
labeled-data\Sample_Videoshort3\img068.png,266.77154541015625,883.2518310546875,326.51800537109375,882.4828491210938,435.03864787172614,904.7094309598001
labeled-data\Sample_Videoshort3\img068.png,266.77154541015625,883.2518310546875,326.51800537109375,882.4828491210938,435.03864787172614,904.7094309598001
labeled-data\Sample_Videoshort3\img074.png,209.90013399022106,863.485858397499,283.2939341087879,870.9316062356145,364.1334820654703,885.8231019118455
labeled-data\Sample_Videoshort3\img074.png,209.90013399022106,863.485858397499,283.2939341087879,870.9316062356145,364.1334820654703,885.8231019118455
labeled-data\Sample_Videoshort3\img082.png,115.29183959960938,854.3394775390625,231.71243286132812,856.6617431640625,278.87066650390625,861.9054565429688
labeled-data\Sample_Videoshort3\img082.png,115.29183959960938,854.3394775390625,231.71243286132812,856.6617431640625,278.87066650390625,861.9054565429688
labeled-data\Sample_Videoshort3\img097.png,177.48742976427462,768.5457428258804,189.9617462158203,829.447998046875,246.17044067382812,882.8192138671875
labeled-data\Sample_Videoshort3\img097.png,177.48742976427462,768.5457428258804,189.9617462158203,829.447998046875,246.17044067382812,882.8192138671875
labeled-data\Sample_Videoshort3\img112.png,165.57675170898438,650.7340698242188,180.80873107910156,692.2266235351562,185.29322814941406,808.74951171875
labeled-data\Sample_Videoshort3\img112.png,165.57675170898438,650.7340698242188,180.80873107910156,692.2266235351562,185.29322814941406,808.74951171875
labeled-data\Sample_Videoshort3\img120.png,209.06466674804688,626.1867065429688,182.706298828125,693.1656494140625,176.03765869140625,760.5655517578125
labeled-data\Sample_Videoshort3\img120.png,209.06466674804688,626.1867065429688,182.706298828125,693.1656494140625,176.03765869140625,760.5655517578125
labeled-data\Sample_Videoshort3\img126.png,,,203.72772721889706,637.2881218810032,187.031201763729,710.4348048274538
labeled-data\Sample_Videoshort3\img126.png,,,203.72772721889706,637.2881218810032,187.031201763729,710.4348048274538
labeled-data\Sample_Videoshort3\img136.png,222.74765014648438,504.22943115234375,222.01779174804688,543.3282470703125,207.4873809814453,645.2122192382812
labeled-data\Sample_Videoshort3\img136.png,222.74765014648438,504.22943115234375,222.01779174804688,543.3282470703125,207.4873809814453,645.2122192382812
labeled-data\Sample_Videoshort3\img143.png,265.1484129404095,532.626478532301,220.73178730870768,574.5289555433405,189.72395432053844,640.734869220783
labeled-data\Sample_Videoshort3\img143.png,265.1484129404095,532.626478532301,220.73178730870768,574.5289555433405,189.72395432053844,640.734869220783
labeled-data\Sample_Videoshort3\img163.png,346.4502258300781,517.3623657226562,313.5616149902344,537.2642822265625,242.7363093831,587.9220441908376
labeled-data\Sample_Videoshort3\img163.png,346.4502258300781,517.3623657226562,313.5616149902344,537.2642822265625,242.7363093831,587.9220441908376
labeled-data\Sample_Videoshort3\img170.png,342.1881103515625,529.0311889648438,307.6597595214844,546.503173828125,271.9384557134021,577.7244702643638
labeled-data\Sample_Videoshort3\img170.png,342.1881103515625,529.0311889648438,307.6597595214844,546.503173828125,271.9384557134021,577.7244702643638
labeled-data\Sample_Videoshort3\img210.png,284.1060791015625,523.8986206054688,290.7742004394531,551.46533203125,268.7513209108563,589.7242892989645
labeled-data\Sample_Videoshort3\img210.png,284.1060791015625,523.8986206054688,290.7742004394531,551.46533203125,268.7513209108563,589.7242892989645
labeled-data\Sample_Videoshort3\img251.png,342.0725402832031,512.0359497070312,300.2655029296875,547.738525390625,250.53344018295132,608.7265009399918
labeled-data\Sample_Videoshort3\img251.png,342.0725402832031,512.0359497070312,300.2655029296875,547.738525390625,250.53344018295132,608.7265009399918
labeled-data\Sample_Videoshort3\img262.png,384.2304382324219,574.4131469726562,345.6121826171875,562.987060546875,251.48759842748171,594.1583067865928
labeled-data\Sample_Videoshort3\img262.png,384.2304382324219,574.4131469726562,345.6121826171875,562.987060546875,251.48759842748171,594.1583067865928
labeled-data\Sample_Videoshort3\img276.png,521.0291600652064,603.1939168172195,487.199462890625,591.6365356445312,373.4055912597843,574.3040563603746
labeled-data\Sample_Videoshort3\img276.png,521.0291600652064,603.1939168172195,487.199462890625,591.6365356445312,373.4055912597843,574.3040563603746
labeled-data\Sample_Videoshort3\img284.png,615.8116455078125,607.6694946289062,506.92010498046875,585.6171264648438,457.5437805110087,593.2718598911445
labeled-data\Sample_Videoshort3\img284.png,615.8116455078125,607.6694946289062,506.92010498046875,585.6171264648438,457.5437805110087,593.2718598911445
labeled-data\Sample_Videoshort3\img292.png,734.1665737813764,650.6129985942543,645.4278564453125,629.145263671875,579.7032289396236,628.2325801454132
labeled-data\Sample_Videoshort3\img292.png,734.1665737813764,650.6129985942543,645.4278564453125,629.145263671875,579.7032289396236,628.2325801454132
labeled-data\Sample_Videoshort3\img294.png,770.0122109397549,645.0634907022471,702.1401977539062,640.6304321289062,605.3508833441308,633.7973285833001
labeled-data\Sample_Videoshort3\img294.png,770.0122109397549,645.0634907022471,702.1401977539062,640.6304321289062,605.3508833441308,633.7973285833001
labeled-data\Sample_Videoshort3\img297.png,815.1694664971025,652.9620752404757,724.65576171875,641.8859252929688,657.5116646476483,632.8684027192329
labeled-data\Sample_Videoshort3\img297.png,815.1694664971025,652.9620752404757,724.65576171875,641.8859252929688,657.5116646476483,632.8684027192329
labeled-data\Sample_Videoshort3\img301.png,858.7952974709237,668.1526231672245,758.0241088867188,650.529052734375,700.9768676757812,649.5570068359375
labeled-data\Sample_Videoshort3\img301.png,858.7952974709237,668.1526231672245,758.0241088867188,650.529052734375,700.9768676757812,649.5570068359375
labeled-data\Sample_Videoshort3\img311.png,906.2956670815711,664.6603829881445,849.7034301757812,656.9013671875,788.51318359375,645.8939208984375
labeled-data\Sample_Videoshort3\img311.png,906.2956670815711,664.6603829881445,849.7034301757812,656.9013671875,788.51318359375,645.8939208984375
labeled-data\Sample_Videoshort3\img326.png,871.0789059910273,699.3494659636091,820.8853759765625,666.0750122070312,775.9067439114015,640.5192138388857
labeled-data\Sample_Videoshort3\img326.png,871.0789059910273,699.3494659636091,820.8853759765625,666.0750122070312,775.9067439114015,640.5192138388857
labeled-data\Sample_Videoshort3\img330.png,916.9166015549184,709.6296264610529,819.2892456054688,654.2284545898438,777.066853892781,642.1063855799969
labeled-data\Sample_Videoshort3\img330.png,916.9166015549184,709.6296264610529,819.2892456054688,654.2284545898438,777.066853892781,642.1063855799969
labeled-data\Sample_Videoshort3\img359.png,909.3424957925824,737.4577122518731,860.8430647085229,684.1878453234797,800.417544013629,652.3849396945882
labeled-data\Sample_Videoshort3\img359.png,909.3424957925824,737.4577122518731,860.8430647085229,684.1878453234797,800.417544013629,652.3849396945882
labeled-data\Sample_Videoshort3\img361.png,906.3609344037776,751.334731976822,852.614013671875,672.2875366210938,795.0372529552137,638.3551162871034
labeled-data\Sample_Videoshort3\img361.png,906.3609344037776,751.334731976822,852.614013671875,672.2875366210938,795.0372529552137,638.3551162871034
labeled-data\Sample_Videoshort3\img371.png,919.2873535813679,735.2054607979218,872.6463623046875,698.1154174804688,830.939208984375,675.0048217773438
labeled-data\Sample_Videoshort3\img371.png,919.2873535813679,735.2054607979218,872.6463623046875,698.1154174804688,830.939208984375,675.0048217773438
labeled-data\Sample_Videoshort3\img412.png,924.9777281313006,563.4275918589784,909.7464599609375,639.1830444335938,885.9765625,701.6026000976562
labeled-data\Sample_Videoshort3\img412.png,924.9777281313006,563.4275918589784,909.7464599609375,639.1830444335938,885.9765625,701.6026000976562
labeled-data\Sample_Videoshort3\img420.png,951.4783935546875,507.23577880859375,930.2803955078125,577.6998901367188,908.3170166015625,642.5765991210938
labeled-data\Sample_Videoshort3\img420.png,951.4783935546875,507.23577880859375,930.2803955078125,577.6998901367188,908.3170166015625,642.5765991210938
labeled-data\Sample_Videoshort3\img428.png,943.9037426878601,518.3341273378751,943.8411865234375,555.534912109375,930.0490112304688,640.9707641601562
labeled-data\Sample_Videoshort3\img428.png,943.9037426878601,518.3341273378751,943.8411865234375,555.534912109375,930.0490112304688,640.9707641601562
labeled-data\Sample_Videoshort3\img431.png,945.6732299820826,518.6881030446982,938.1952494693433,565.4254812493191,923.2392884438646,640.2052863767127
labeled-data\Sample_Videoshort3\img431.png,945.6732299820826,518.6881030446982,938.1952494693433,565.4254812493191,923.2392884438646,640.2052863767127
labeled-data\Sample_Videoshort3\img464.png,858.7760177761925,523.2675454004931,887.1917724609375,539.7261962890625,936.31689453125,582.5595154217539
labeled-data\Sample_Videoshort3\img464.png,858.7760177761925,523.2675454004931,887.1917724609375,539.7261962890625,936.31689453125,582.5595154217539
labeled-data\Sample_Videoshort4\img007.png,122.64743041992188,1204.739501953125,162.3827667236328,1200.3994140625,203.74517822265625,1196.30615234375
labeled-data\Sample_Videoshort4\img007.png,122.64743041992188,1204.739501953125,162.3827667236328,1200.3994140625,203.74517822265625,1196.30615234375
labeled-data\Sample_Videoshort4\img009.png,133.04759441486863,1209.8202943999497,161.40150451660156,1199.400390625,199.07272338867188,1198.3818359375
labeled-data\Sample_Videoshort4\img009.png,133.04759441486863,1209.8202943999497,161.40150451660156,1199.400390625,199.07272338867188,1198.3818359375
labeled-data\Sample_Videoshort4\img030.png,118.31419838292783,1146.4697008797202,139.42800903320312,1172.8692626953125,208.19383239746094,1215.126708984375
labeled-data\Sample_Videoshort4\img030.png,118.31419838292783,1146.4697008797202,139.42800903320312,1172.8692626953125,208.19383239746094,1215.126708984375
labeled-data\Sample_Videoshort4\img031.png,121.76824961029567,1157.0455871879471,161.99462754089356,1199.592717691464,212.27759995414098,1216.6115698928709
labeled-data\Sample_Videoshort4\img031.png,121.76824961029567,1157.0455871879471,161.99462754089356,1199.592717691464,212.27759995414098,1216.6115698928709
labeled-data\Sample_Videoshort4\img052.png,98.00974971349515,1264.925067749156,134.89981079101562,1249.418212890625,183.34027099609375,1222.650146484375
labeled-data\Sample_Videoshort4\img052.png,98.00974971349515,1264.925067749156,134.89981079101562,1249.418212890625,183.34027099609375,1222.650146484375
labeled-data\Sample_Videoshort4\img058.png,123.68160406692272,1210.847401312361,139.98086547851562,1234.33544921875,168.89862060546875,1239.0689697265625
labeled-data\Sample_Videoshort4\img058.png,123.68160406692272,1210.847401312361,139.98086547851562,1234.33544921875,168.89862060546875,1239.0689697265625
labeled-data\Sample_Videoshort4\img068.png,122.10524329389256,1201.9765771389448,142.3963623046875,1224.52978515625,180.31076049804688,1242.280517578125
labeled-data\Sample_Videoshort4\img068.png,122.10524329389256,1201.9765771389448,142.3963623046875,1224.52978515625,180.31076049804688,1242.280517578125
labeled-data\Sample_Videoshort4\img072.png,121.86463157441187,1181.647730993523,136.62017822265625,1206.871826171875,169.70164655084642,1245.9893864963547
labeled-data\Sample_Videoshort4\img072.png,121.86463157441187,1181.647730993523,136.62017822265625,1206.871826171875,169.70164655084642,1245.9893864963547
labeled-data\Sample_Videoshort4\img078.png,112.2775494203583,1161.1141714609007,124.588623046875,1185.0850830078125,173.19076538085938,1246.3701171875
labeled-data\Sample_Videoshort4\img078.png,112.2775494203583,1161.1141714609007,124.588623046875,1185.0850830078125,173.19076538085938,1246.3701171875
labeled-data\Sample_Videoshort4\img088.png,88.43163005505741,1130.2154311577788,131.43001800330873,1186.5581464003149,165.53218775537007,1242.9008616428512
labeled-data\Sample_Videoshort4\img088.png,88.43163005505741,1130.2154311577788,131.43001800330873,1186.5581464003149,165.53218775537007,1242.9008616428512
labeled-data\Sample_Videoshort4\img099.png,82.45044102070972,1145.4241240512945,116.64424896240234,1174.708984375,156.44384765625,1254.93359375
labeled-data\Sample_Videoshort4\img099.png,82.45044102070972,1145.4241240512945,116.64424896240234,1174.708984375,156.44384765625,1254.93359375
labeled-data\Sample_Videoshort4\img123.png,126.72901676978785,1128.17656250875,137.3330535888672,1159.9156494140625,147.89461033840513,1201.412830619036
labeled-data\Sample_Videoshort4\img123.png,126.72901676978785,1128.17656250875,137.3330535888672,1159.9156494140625,147.89461033840513,1201.412830619036
labeled-data\Sample_Videoshort4\img130.png,107.04572089420708,1108.187169507776,124.03023529052734,1143.6268310546875,156.43031311035156,1228.28564453125
labeled-data\Sample_Videoshort4\img130.png,107.04572089420708,1108.187169507776,124.03023529052734,1143.6268310546875,156.43031311035156,1228.28564453125
labeled-data\Sample_Videoshort4\img134.png,110.86927795410156,1070.9229736328125,125.63963317871094,1110.6434326171875,143.477783203125,1222.217041015625
labeled-data\Sample_Videoshort4\img134.png,110.86927795410156,1070.9229736328125,125.63963317871094,1110.6434326171875,143.477783203125,1222.217041015625
labeled-data\Sample_Videoshort4\img135.png,115.98332793696255,1065.8057369948763,123.71916984669286,1133.7092382025096,135.75270170627346,1210.208119309843
labeled-data\Sample_Videoshort4\img135.png,115.98332793696255,1065.8057369948763,123.71916984669286,1133.7092382025096,135.75270170627346,1210.208119309843
labeled-data\Sample_Videoshort4\img138.png,127.51109146258307,1033.1074129815422,139.34466552734375,1064.63134765625,120.86902207401903,1179.6949952161915
labeled-data\Sample_Videoshort4\img138.png,127.51109146258307,1033.1074129815422,139.34466552734375,1064.63134765625,120.86902207401903,1179.6949952161915
labeled-data\Sample_Videoshort4\img139.png,145.3076629638672,1028.254150390625,122.33013916015625,1107.42138671875,116.77458580766199,1167.9704241710535
labeled-data\Sample_Videoshort4\img139.png,145.3076629638672,1028.254150390625,122.33013916015625,1107.42138671875,116.77458580766199,1167.9704241710535
labeled-data\Sample_Videoshort4\img142.png,159.49551391601562,1032.65283203125,124.86247253417969,1105.982666015625,121.57260186939686,1165.6483872267534
labeled-data\Sample_Videoshort4\img142.png,159.49551391601562,1032.65283203125,124.86247253417969,1105.982666015625,121.57260186939686,1165.6483872267534
labeled-data\Sample_Videoshort4\img153.png,167.61572265625,1068.2554931640625,146.47119140625,1098.7879638671875,88.2472009210847,1162.8162127177495
labeled-data\Sample_Videoshort4\img153.png,167.61572265625,1068.2554931640625,146.47119140625,1098.7879638671875,88.2472009210847,1162.8162127177495
labeled-data\Sample_Videoshort4\img290.png,,,133.63729544521442,1111.0766359463596,87.70573410619033,1158.6198310165776
labeled-data\Sample_Videoshort4\img290.png,,,133.63729544521442,1111.0766359463596,87.70573410619033,1158.6198310165776
labeled-data\Sample_Videoshort4\img346.png,203.85403364046687,1093.0875802387739,146.0930807144801,1109.3328482492077,87.42961289902485,1155.3611076121033
labeled-data\Sample_Videoshort4\img346.png,203.85403364046687,1093.0875802387739,146.0930807144801,1109.3328482492077,87.42961289902485,1155.3611076121033
labeled-data\Sample_Videoshort4\img348.png,209.21550596411396,1092.9123902260894,134.78695678710938,1109.139404296875,84.92406640787874,1161.1815743157213
labeled-data\Sample_Videoshort4\img348.png,209.21550596411396,1092.9123902260894,134.78695678710938,1109.139404296875,84.92406640787874,1161.1815743157213
labeled-data\Sample_Videoshort4\img353.png,199.22908954022125,1079.6849344883958,134.3736114501953,1109.8836669921875,87.59189515522257,1157.4625211791622
labeled-data\Sample_Videoshort4\img353.png,199.22908954022125,1079.6849344883958,134.3736114501953,1109.8836669921875,87.59189515522257,1157.4625211791622
labeled-data\Sample_Videoshort4\img370.png,154.7011739774594,1049.751736377377,133.7069854736328,1106.608154296875,90.61576818217372,1162.0204450796625
labeled-data\Sample_Videoshort4\img370.png,154.7011739774594,1049.751736377377,133.7069854736328,1106.608154296875,90.61576818217372,1162.0204450796625
labeled-data\Sample_Videoshort4\img398.png,173.25652740772443,1083.0404756611606,126.181640625,1106.0565185546875,83.91152006671285,1160.722271333929
labeled-data\Sample_Videoshort4\img398.png,173.25652740772443,1083.0404756611606,126.181640625,1106.0565185546875,83.91152006671285,1160.722271333929
labeled-data\Sample_Videoshort4\img413.png,200.95156860351562,1091.8328857421875,134.04420471191406,1107.301025390625,88.66371893279387,1158.0807287138757
labeled-data\Sample_Videoshort4\img413.png,200.95156860351562,1091.8328857421875,134.04420471191406,1107.301025390625,88.66371893279387,1158.0807287138757
labeled-data\Sample_Videoshort4\img416.png,199.53509521484375,1088.5300722052373,134.04879760742188,1106.9293212890625,87.66793616144463,1159.6736193242107
labeled-data\Sample_Videoshort4\img416.png,199.53509521484375,1088.5300722052373,134.04879760742188,1106.9293212890625,87.66793616144463,1159.6736193242107
labeled-data\Sample_Videoshort4\img436.png,205.71992372745763,1080.9370072987647,135.0810089111328,1111.7987060546875,88.63012313654849,1157.4527196401673
labeled-data\Sample_Videoshort4\img436.png,205.71992372745763,1080.9370072987647,135.0810089111328,1111.7987060546875,88.63012313654849,1157.4527196401673
labeled-data\Sample_Videoshort4\img444.png,152.26081206736495,1048.9701995094683,130.44517517089844,1105.75439453125,86.59782448056893,1162.3535013604676
labeled-data\Sample_Videoshort4\img444.png,152.26081206736495,1048.9701995094683,130.44517517089844,1105.75439453125,86.59782448056893,1162.3535013604676
labeled-data\Sample_Videoshort4\img450.png,166.70140596242447,994.12987715589,147.6175994873047,1077.1016845703125,115.41152636183563,1134.1674543619652
labeled-data\Sample_Videoshort4\img450.png,166.70140596242447,994.12987715589,147.6175994873047,1077.1016845703125,115.41152636183563,1134.1674543619652
labeled-data\Sample_Videoshort4\img453.png,167.55251228890086,952.0555664138316,158.123779296875,1040.6971435546875,155.4959716796875,1091.0167236328125
labeled-data\Sample_Videoshort4\img453.png,167.55251228890086,952.0555664138316,158.123779296875,1040.6971435546875,155.4959716796875,1091.0167236328125
labeled-data\Sample_Videoshort4\img457.png,178.72675094227031,903.0010756313899,182.80758666992188,936.068603515625,174.92445036784898,1052.8600780924455
labeled-data\Sample_Videoshort4\img457.png,178.72675094227031,903.0010756313899,182.80758666992188,936.068603515625,174.92445036784898,1052.8600780924455
labeled-data\Sample_Videoshort4\img462.png,176.27203369140625,888.10791015625,182.82786560058594,921.7608642578125,150.74459878843868,1040.986580648719
labeled-data\Sample_Videoshort4\img462.png,176.27203369140625,888.10791015625,182.82786560058594,921.7608642578125,150.74459878843868,1040.986580648719
labeled-data\Sample_Videoshort4\img473.png,192.10530919504401,819.092733912245,179.32049560546875,884.9345703125,157.29836339426282,952.8305367765117
labeled-data\Sample_Videoshort4\img473.png,192.10530919504401,819.092733912245,179.32049560546875,884.9345703125,157.29836339426282,952.8305367765117
labeled-data\Sample_Videoshort4\img476.png,207.60807126318605,805.8497590728804,180.58099365234375,882.5071411132812,168.4920295418782,937.1435615027365
labeled-data\Sample_Videoshort4\img476.png,207.60807126318605,805.8497590728804,180.58099365234375,882.5071411132812,168.4920295418782,937.1435615027365
labeled-data\Sample_Videoshort5\img002.png,802.4433082685172,1327.4063544600099,842.4713134765625,1287.96142578125,867.9903001655545,1242.3691849903498
labeled-data\Sample_Videoshort5\img002.png,802.4433082685172,1327.4063544600099,842.4713134765625,1287.96142578125,867.9903001655545,1242.3691849903498
labeled-data\Sample_Videoshort5\img019.png,716.0523239675355,1345.90003179315,746.2517700195312,1312.234619140625,822.9964599609375,1273.648193359375
labeled-data\Sample_Videoshort5\img019.png,716.0523239675355,1345.90003179315,746.2517700195312,1312.234619140625,822.9964599609375,1273.648193359375
labeled-data\Sample_Videoshort5\img020.png,726.1446533203125,1349.2633056640625,747.0300903320312,1311.7701416015625,823.0125732421875,1275.465087890625
labeled-data\Sample_Videoshort5\img020.png,726.1446533203125,1349.2633056640625,747.0300903320312,1311.7701416015625,823.0125732421875,1275.465087890625
labeled-data\Sample_Videoshort5\img047.png,650.6201171875,1318.7359619140625,683.4811401367188,1309.038330078125,811.4388106228046,1292.943243798999
labeled-data\Sample_Videoshort5\img047.png,650.6201171875,1318.7359619140625,683.4811401367188,1309.038330078125,811.4388106228046,1292.943243798999
labeled-data\Sample_Videoshort5\img064.png,416.4768371582031,1333.2947998046875,456.5572204589844,1320.570068359375,563.2161865234375,1298.2655029296875
labeled-data\Sample_Videoshort5\img064.png,416.4768371582031,1333.2947998046875,456.5572204589844,1320.570068359375,563.2161865234375,1298.2655029296875
labeled-data\Sample_Videoshort5\img087.png,229.33302722969168,1260.9486454504429,265.897705078125,1252.619873046875,377.5693664550781,1273.8228759765625
labeled-data\Sample_Videoshort5\img087.png,229.33302722969168,1260.9486454504429,265.897705078125,1252.619873046875,377.5693664550781,1273.8228759765625
labeled-data\Sample_Videoshort5\img093.png,153.07099965448236,1269.405513532552,184.22744750976562,1261.3082275390625,306.68463134765625,1251.3455810546875
labeled-data\Sample_Videoshort5\img093.png,153.07099965448236,1269.405513532552,184.22744750976562,1261.3082275390625,306.68463134765625,1251.3455810546875
labeled-data\Sample_Videoshort5\img132.png,110.00611955710436,1283.372852554083,172.40857762892927,1262.8084061440497,229.13808496695196,1259.9719307771486
labeled-data\Sample_Videoshort5\img132.png,110.00611955710436,1283.372852554083,172.40857762892927,1262.8084061440497,229.13808496695196,1259.9719307771486
labeled-data\Sample_Videoshort5\img178.png,105.53286734528172,1353.8896005698125,105.27178955078125,1328.2076416015625,159.7364044189453,1260.9302978515625
labeled-data\Sample_Videoshort5\img178.png,105.53286734528172,1353.8896005698125,105.27178955078125,1328.2076416015625,159.7364044189453,1260.9302978515625
labeled-data\Sample_Videoshort5\img189.png,,,129.5986621873724,1304.7328013738336,144.42569251435563,1291.1950780318055
labeled-data\Sample_Videoshort5\img189.png,,,129.5986621873724,1304.7328013738336,144.42569251435563,1291.1950780318055
labeled-data\Sample_Videoshort5\img192.png,122.80112772031538,1336.4951884393831,122.30946350097656,1311.209716796875,147.5790557861328,1280.98095703125
labeled-data\Sample_Videoshort5\img192.png,122.80112772031538,1336.4951884393831,122.30946350097656,1311.209716796875,147.5790557861328,1280.98095703125
labeled-data\Sample_Videoshort5\img232.png,136.782958984375,1374.580078125,135.51170349121094,1292.6060791015625,160.50483756237406,1262.3033841183842
labeled-data\Sample_Videoshort5\img232.png,136.782958984375,1374.580078125,135.51170349121094,1292.6060791015625,160.50483756237406,1262.3033841183842
labeled-data\Sample_Videoshort5\img236.png,116.05394744873047,1384.8404541015625,133.53749084472656,1290.469970703125,156.9840545654297,1262.0040283203125
labeled-data\Sample_Videoshort5\img236.png,116.05394744873047,1384.8404541015625,133.53749084472656,1290.469970703125,156.9840545654297,1262.0040283203125
